"species_name_fishbase","eventDate","decimalLatitude","decimalLongitude"
"Fistularia petimba","1996-01-01",36.15,-5.32
"Fistularia petimba","2020-07-01",34.9241,33.9081
"Fistularia petimba","2021-08-01",34.7509,33.4809
"Fistularia petimba","2019-01-01",36.3101,35.7742
"Fistularia petimba","2020-01-12",31.7647,34.4153
"Fistularia petimba","2023-05-01",35.2022,26.116
"Fistularia petimba","2016-10-01",36.7249,31.4415
"Fistularia petimba","2016-11-01",36.7249,31.4415
"Fistularia petimba","2021-09-01",34.6993,33.3118
"Fistularia petimba","2021-08-01",35.0608,34.0544
"Fistularia petimba","2021-08-01",34.694,33.1356
"Fistularia petimba","2016-12-01",31.824,34.574
"Fistularia petimba","2020-01-14",31.9492,34.6866
"Fistularia petimba","2017-05-01",36.6588,36.1746
"Fistularia petimba","2021-08-01",34.6923,33.1668
"Fistularia petimba","2021-04-01",36.5824,35.8304
"Fistularia petimba","2020-01-13",31.9492,34.6866
"Fistularia petimba","2020-07-01",34.7474,33.4634
"Fistularia petimba","2017-11-01",34.41,35.77
"Fistularia petimba","2021-08-01",34.7554,33.4649
"Fistularia petimba","2020-01-28",31.92,34.6733
"Fistularia petimba","2024-03-01",36.4393,28.1582
"Fistularia petimba","2023-10-01",40.33,19.43
"Fistularia petimba","2018-05-01",36.123,33.467
"Fistularia petimba","2020-07-01",34.7596,33.4807
"Gadus morhua","2009-06-01",39.297,2.648
"Galeocerdo cuvier","1987-01-01",36.3,-4.9
"Galeocerdo cuvier","1998-01-01",38.174,15.573
"Glaucostegus halavi","2004-01-01",33.88,11.19
"Glaucostegus halavi","2004-09-01",33.496,11.371
"Gymnammodytes semisquamatus","1983-01-01",41.626,2.729
"Gymnammodytes semisquamatus","1987-01-01",42.027,3.216
"Gymnammodytes semisquamatus","1983-01-01",42.025,3.219
"Gymnammodytes semisquamatus","1987-01-01",41.627,2.725
"Gymnothorax reticularis","2013-01-01",33.105,35.067
"Hazeus ingressus","2015-06-01",36.7333,28.0936
"Hazeus ingressus","2014-11-01",36.7289,28.9694
"Hazeus ingressus","2019-09-01",36.823,30.757
"Hazeus ingressus","2019-07-01",36.743,30.773
"Hazeus ingressus","2015-08-01",36.1586,29.6314
"Hazeus ingressus","2021-08-01",36.744,35.79
"Hazeus ingressus","2016-07-01",36.6997,28.8792
"Hemiramphus far","2020-02-27",32.1382,34.7345
"Hemiramphus far","1980-01-01",32.077,24.038
"Hemiramphus far","2020-04-20",31.9492,34.6467
"Hemiramphus far","1984-01-01",32.077,24.038
"Hemiramphus far","2010-12-01",37.018,6.574
"Hemiramphus far","2018-09-24",34.9857,34.0784
"Hemiramphus far","2009-01-01",36.813,11.148
"Hemiramphus far","2009-01-01",37.346,9.805
"Hemiramphus far","2008-01-01",33.2745,35.1959
"Hemiramphus far","2008-01-01",36.785,11.102
"Hemiramphus far","2010-01-01",33.55,11.141
"Hemiramphus far","2005-01-01",33.9082,10.152
"Hemiramphus far","2006-01-01",32.2817,23.9922
"Hemiramphus far","1988-01-01",32.077,24.038
"Hemiramphus far","2012-01-01",32.915,13.455
"Hemiramphus far","2017-12-05",34.6868,33.0726
"Hemiramphus far","2019-06-01",34.9857,34.0784
"Hemiramphus far","1927-01-01",32.076,34.732
"Hemiramphus far","2018-04-27",35.001,34.0704
"Hemiramphus far","2002-01-01",32.077,24.038
"Hemiramphus far","2004-08-01",37.883,26.994
"Hemiramphus far","2007-01-01",33.932,10.862
"Hemiramphus far","2013-01-01",35.5056,12.6306
"Hemiramphus far","2015-06-23",34.6868,33.0726
"Hemiramphus far","2006-01-01",33.863,10.196
"Hemiramphus far","2003-12-01",37.187,10.228
"Hemiramphus far","2018-09-04",34.9857,34.0784
"Hemiramphus far","2008-01-01",36.8105,11.1402
"Hemiramphus far","1989-01-01",32.077,24.038
"Hemiramphus far","2007-01-01",32.915,13.455
"Hemiramphus far","2010-01-01",33.416,11.161
"Hemiramphus far","1937-01-01",36.494,28.274
"Hemiramphus far","2006-01-01",37.301,9.937
"Hemiramphus far","2018-07-21",35.8271,14.4237
"Hemiramphus far","2003-12-01",37.197,10.209
"Hemiramphus far","2005-01-01",32.0814,24.007
"Hemiramphus far","2014-08-01",35.9164,35.7889
"Hemiramphus far","2018-09-05",34.9857,34.0784
"Hemiramphus far","2009-01-01",36.805,11.148
"Hemiramphus far","2003-02-01",36.5948,36.1702
"Hemiramphus far","2008-01-01",32.915,13.455
"Hemiramphus far","2012-01-01",36.935,10.421
"Hemiramphus far","2021-04-24",32.0257,34.6786
"Hemiramphus far","2018-05-02",34.9857,34.0784
"Hemiramphus far","2019-07-26",35.8997,14.5037
"Hemiramphus far","2021-01-13",31.7647,34.5084
"Hemiramphus far","2006-01-01",33.235,11.317
"Hemiramphus far","2020-04-20",31.9762,34.66
"Hemiramphus far","2002-10-01",36.5948,36.1702
"Hemiramphus far","1986-01-01",32.077,24.038
"Hemiramphus far","1994-01-01",36.991,28.116
"Hemiramphus far","2011-01-01",32.915,13.455
"Hemiramphus far","2003-02-01",36.5948,36.1702
"Hemiramphus far","2009-01-01",35.4937,12.5763
"Hemiramphus far","2007-01-01",36.827,11.115
"Hemiramphus far","1994-01-01",36.581,36.111
"Hemiramphus far","2020-01-13",31.7647,34.5084
"Hemiramphus far","2013-08-01",35.5056,12.6306
"Hemiramphus far","2018-04-26",34.9857,34.0784
"Hemiramphus far","2011-01-01",37.008,8.735
"Hemiramphus far","2004-01-01",33.8987,10.1305
"Hemiramphus far","2008-01-01",37.325,9.932
"Hemiramphus far","2008-01-01",37.197,9.059
"Hemiramphus far","2006-01-01",33.525,11.165
"Hemiramphus far","1931-01-01",35.999,35.188
"Hemiramphus far","2020-02-12",32.0527,34.6919
"Hemiramphus far","2018-05-11",35.001,34.0704
"Hemiramphus far","2009-01-01",36.935,10.421
"Hemiramphus far","1986-01-01",40.422,19.244
"Hemiramphus far","2008-01-01",32.858,12.872
"Hemiramphus far","2008-01-01",33.9306,10.1595
"Hemiramphus far","2007-01-01",37.185,9.115
"Hemiramphus far","2009-01-01",32.858,12.872
"Hemiramphus far","2009-01-01",33.487,11.183
"Hemiramphus far","2023-12-01",36.9151,8.4388
"Hemiramphus far","2005-01-01",33.957,10.177
"Hemiramphus far","2021-04-28",31.992,34.668
"Hemiramphus far","2020-03-30",34.9947,24.7456
"Hemiramphus far","2018-07-15",34.9857,34.0784
"Hemiramphus far","2008-01-01",38.655,26.679
"Hemiramphus far","2010-01-01",32.858,12.872
"Hemiramphus far","2007-01-01",32.858,12.872
"Heniochus intermedius","2014-07-01",33.0558,35.1021
"Heniochus intermedius","2017-11-01",31.0694,28.4721
"Heniochus intermedius","2017-11-01",31.0716,28.4751
"Heniochus intermedius","2011-08-01",33.856,35.458
"Heniochus intermedius","2005-08-01",33.921,35.486
"Heniochus intermedius","2023-02-01",31.545,34.452
"Heniochus intermedius","2014-07-01",32.5386,34.9021
"Heniochus intermedius","2002-01-01",36.747,30.745
"Heniochus intermedius","2014-11-01",35.897,14.524
"Heniochus intermedius","2011-11-01",36.5958,36.1232
"Heniochus intermedius","2022-05-01",35.1214,35.9041
"Heniochus intermedius","2014-05-01",32.4911,34.8857
"Heniochus intermedius","2014-07-01",32.4018,34.8648
"Heniochus intermedius","2011-07-01",34.462,35.797
"Heniochus intermedius","2014-07-01",32.4929,34.8873
"Heniochus intermedius","2018-07-01",33.94,35.58
"Heniochus intermedius","2014-07-01",32.6076,34.9146
"Herklotsichthys punctatus","2005-01-01",32.0818,24.0068
"Herklotsichthys punctatus","2008-01-01",33.2745,35.1959
"Herklotsichthys punctatus","2013-12-01",30.8283,29.007
"Herklotsichthys punctatus","1984-01-01",36.671,35.93
"Herklotsichthys punctatus","1975-01-01",31.192,29.779
"Herklotsichthys punctatus","1943-01-01",32.076,34.732
"Herklotsichthys punctatus","1997-05-23",35.001,34.0704
"Himantura uarnak","1954-01-01",32.076,34.732
"Himantura uarnak","2016-01-01",36.1819,35.8005
"Himantura uarnak","2020-04-28",31.992,34.668
"Himantura uarnak","1983-01-01",31.192,29.779
"Himantura uarnak","1997-07-27",34.9857,34.0784
"Himantura uarnak","2008-05-01",35.373,35.701
"Himantura uarnak","2008-04-01",34.645,35.774
"Hippocampus kuda","2003-01-01",36.82,30.69
"Hippocampus kuda","1994-01-01",32.447,34.876
"Hippocampus kuda","2019-04-01",36.2935,34.0473
"Hippocampus kuda","2014-09-01",34.986,34.078
"Hippocampus kuda","2001-01-01",32.471,34.882
"Hippocampus kuda","2013-06-01",33.906,35.485
"Hippocampus kuda","2007-03-01",36.7922,34.639
"Holacanthus africanus","2017-04-01",35.8902,14.5162
"Holacanthus ciliaris","2011-10-01",43.505,16.233
"Holocentrus adscensionis","2022-08-01",45.7021,13.7114
"Holocentrus adscensionis","2016-08-01",35.8656,14.57
"Hyporhamphus affinis","1964-01-01",33.92,35.43
"Hyporhamphus affinis","2007-01-01",33.91,10.84
"Istiblennius meleagris","2016-09-01",32.4628,34.8831
"Istiblennius meleagris","2018-10-01",32.8262,34.9574
"Istiblennius meleagris","2019-01-01",33.0105,35.0878
"Istiblennius meleagris","2022-03-01",33.2294,35.2112
"Istiblennius meleagris","2023-07-01",35.5896,35.7333
"Istiblennius meleagris","2019-01-01",32.3614,34.8561
"Istiblennius meleagris","2023-06-01",35.5896,35.7333
"Istiompax indica","1986-01-01",44.349,9.148
"Istiompax indica","2021-01-01",34.55,35.8166
"Istiompax indica","1968-01-01",40.012,17.878
"Jaydia queketti","2007-01-01",31.8,34.467
"Jaydia queketti","2009-12-01",36.808,28.569
"Jaydia queketti","2008-01-01",36.671,35.93
"Jaydia queketti","2005-04-01",36.592,35.839
"Jaydia queketti","2010-12-01",36.841,30.682
"Jaydia queketti","2004-10-01",36.592,35.838
"Jaydia queketti","2008-01-01",36.656,35.992
"Jaydia queketti","2019-03-01",35.2431,35.92
"Jaydia queketti","2019-06-01",35.2431,35.92
"Jaydia queketti","2004-10-14",36.5948,36.1702
"Jaydia queketti","2005-04-23",36.5948,36.1702
"Jaydia queketti","2014-03-01",37.015,28.188
"Jaydia smithi","2017-12-22",31.7647,34.5084
"Jaydia smithi","2020-12-23",31.7647,34.5084
"Jaydia smithi","2014-12-22",31.7647,34.5084
"Jaydia smithi","2020-01-14",31.7647,34.5084
"Jaydia smithi","2014-01-28",31.7647,34.5084
"Jaydia smithi","2015-01-13",31.7647,34.5084
"Jaydia smithi","2019-01-27",31.7647,34.5084
"Jaydia smithi","2014-03-27",31.7647,34.5084
"Jaydia smithi","2020-08-28",32.0527,34.6919
"Jaydia smithi","2017-12-04",32.0527,34.6919
"Jaydia smithi","2014-03-24",32.0527,34.6919
"Jaydia smithi","2015-03-20",37.1188,10.7755
"Jaydia smithi","2018-04-24",32.0257,34.6786
"Jaydia smithi","2020-08-28",32.0257,34.6786
"Jaydia smithi","2015-09-12",32.0257,34.6786
"Jaydia smithi","2018-09-27",32.0257,34.6786
"Jaydia smithi","2015-04-24",32.0257,34.6786
"Jaydia smithi","2015-06-19",32.0257,34.6786
"Jaydia smithi","2016-06-18",32.0257,34.6786
"Jaydia smithi","2015-08-28",32.0257,34.6786
"Jaydia smithi","2016-02-23",32.0257,34.6786
"Jaydia smithi","2014-04-24",32.0257,34.6786
"Jaydia smithi","2015-05-25",36.4453,28.23
"Jaydia smithi","2011-09-01",36.491,35.425
"Jaydia smithi","2015-10-31",32.3992,34.8196
"Jaydia smithi","2007-03-01",32.119,34.759
"Jaydia smithi","2016-05-01",35.583,35.717
"Jaydia smithi","2015-12-20",32.2192,34.6946
"Jaydia smithi","2020-06-30",32.028,34.6786
"Jaydia smithi","2018-04-17",32.019,34.7185
"Jaydia smithi","2015-02-22",31.965,34.6573
"Jaydia smithi","2019-01-24",32.1922,34.6813
"Jaydia smithi","2019-09-16",32.1922,34.6813
"Jaydia smithi","2018-01-24",32.1922,34.6813
"Jaydia smithi","2014-03-24",32.1922,34.6813
"Jaydia smithi","2019-06-25",31.9492,34.6866
"Jaydia smithi","2016-10-18",31.8705,34.5323
"Jaydia smithi","2014-11-29",32.262,34.6839
"Jaydia smithi","2017-10-02",32.082,34.644
"Jaydia smithi","2014-11-29",32.3182,34.7052
"Jaydia smithi","2017-10-30",32.1607,34.7398
"Jaydia smithi","2015-12-04",32.1607,34.7398
"Jaydia smithi","2014-12-04",32.1607,34.7398
"Jaydia smithi","2014-12-18",32.1607,34.7398
"Jaydia smithi","2019-09-16",32.2192,34.7611
"Jaydia smithi","2019-10-30",32.2192,34.7611
"Jaydia smithi","2015-10-23",32.2192,34.7611
"Jaydia smithi","2017-11-26",32.2192,34.7611
"Jaydia smithi","2017-03-28",31.7647,34.3142
"Jaydia smithi","2017-03-27",31.7647,34.3142
"Jaydia smithi","2020-10-23",32.2192,34.7611
"Jaydia smithi","2020-10-30",32.2192,34.7611
"Jaydia smithi","2019-11-26",32.2192,34.7611
"Jaydia smithi","2020-02-11",32.2192,34.7611
"Jaydia smithi","2014-03-27",32.2192,34.7611
"Jaydia smithi","2020-06-09",32.163,34.7398
"Jaydia smithi","2018-02-22",32.163,34.7398
"Jaydia smithi","2016-08-28",32.082,34.7079
"Jaydia smithi","2014-03-19",32.082,34.7079
"Jaydia smithi","2014-01-12",31.7647,34.4153
"Jaydia smithi","2014-02-27",32.3407,34.7132
"Jaydia smithi","2010-09-01",32.441,34.766
"Jaydia smithi","2017-09-06",32.0482,34.6893
"Jaydia smithi","2015-04-18",32.019,34.7185
"Jaydia smithi","2019-11-27",32.0482,34.6893
"Jaydia smithi","2014-12-04",32.0482,34.6893
"Jaydia smithi","2014-04-20",31.9492,34.6866
"Jaydia smithi","2014-04-17",31.9492,34.6866
"Jaydia smithi","2018-05-27",31.9492,34.6866
"Jaydia smithi","2018-05-28",31.9492,34.6866
"Jaydia smithi","2015-04-18",31.9492,34.6866
"Jaydia smithi","2015-04-17",31.9492,34.6866
"Jaydia smithi","2015-04-20",31.9492,34.6866
"Jaydia smithi","2015-04-17",31.9492,34.6866
"Jaydia smithi","2015-04-18",31.9492,34.6866
"Jaydia smithi","2014-05-27",31.9492,34.6866
"Jaydia smithi","2014-05-28",31.9492,34.6866
"Jaydia smithi","2019-06-26",31.9492,34.6866
"Jaydia smithi","2016-01-29",32.1922,34.7504
"Jaydia smithi","2014-11-12",31.9492,34.6866
"Jaydia smithi","2015-12-18",31.9492,34.6866
"Jaydia smithi","2015-01-13",31.9492,34.6866
"Jaydia smithi","2016-01-27",31.9492,34.6866
"Jaydia smithi","2014-04-18",31.9492,34.6866
"Jaydia smithi","2019-12-22",31.7647,34.5084
"Jaydia smithi","2015-11-12",31.7647,34.5084
"Jaydia smithi","2015-12-21",31.7647,34.5084
"Jaydia smithi","2014-02-21",31.9492,34.4685
"Jaydia smithi","2014-02-12",32.1045,34.7185
"Jaydia smithi","2015-10-29",32.1382,34.6627
"Jaydia smithi","2015-05-01",37.231,9.865
"Jaydia smithi","2009-11-01",36.816,30.907
"Jaydia smithi","2010-02-01",36.818,30.967
"Jaydia smithi","2014-11-30",32.505,34.7717
"Jaydia smithi","2016-03-27",32.2192,34.6653
"Jaydia smithi","2020-06-23",31.9492,34.6467
"Jaydia smithi","2018-09-26",31.9492,34.6467
"Jaydia smithi","2017-09-12",31.9492,34.6467
"Jaydia smithi","2015-09-26",31.9492,34.6467
"Jaydia smithi","2015-01-24",31.9492,34.6467
"Jaydia smithi","2014-04-20",31.9492,34.6467
"Jaydia smithi","2015-06-29",31.9492,34.6467
"Jaydia smithi","2015-06-18",31.9492,34.6467
"Jaydia smithi","2015-09-12",31.9492,34.6467
"Jaydia smithi","2020-10-01",31.9492,34.6467
"Jaydia smithi","2016-01-24",31.9492,34.6467
"Jaydia smithi","2015-02-23",31.9492,34.6467
"Jaydia smithi","2018-02-12",31.9492,34.6467
"Jaydia smithi","2014-04-27",31.9492,34.6467
"Jaydia smithi","2015-04-28",31.9492,34.6467
"Jaydia smithi","2015-04-19",32.0482,34.6893
"Jaydia smithi","2015-05-26",32.0482,34.6893
"Jaydia smithi","2015-09-06",32.0482,34.6893
"Jaydia smithi","2019-02-12",32.1922,34.7504
"Jaydia smithi","2018-05-26",32.1922,34.7504
"Jaydia smithi","2015-06-18",32.1922,34.7504
"Jaydia smithi","2019-06-18",32.1922,34.7504
"Jaydia smithi","2014-06-26",32.1922,34.7504
"Jaydia smithi","2014-06-25",32.1922,34.7504
"Jaydia smithi","2016-10-12",32.1922,34.7504
"Jaydia smithi","2015-02-12",32.1922,34.7504
"Jaydia smithi","2016-02-23",32.1922,34.7504
"Jaydia smithi","2016-03-18",32.1922,34.7504
"Jaydia smithi","2014-03-18",32.1922,34.7504
"Jaydia smithi","2020-10-10",32.289,34.7185
"Jaydia smithi","2014-02-27",32.289,34.785
"Jaydia smithi","2015-07-29",39.4638,26.3923
"Jaydia smithi","2014-12-23",31.7647,34.5084
"Jaydia smithi","2017-01-28",31.7647,34.5084
"Jaydia smithi","2018-01-14",31.7647,34.5084
"Jaydia smithi","2016-05-16",31.992,34.668
"Jaydia smithi","2015-06-19",31.992,34.668
"Jaydia smithi","2014-01-14",31.7647,34.5084
"Jaydia smithi","2017-09-05",31.992,34.668
"Jaydia smithi","2016-01-13",31.7647,34.5084
"Jaydia smithi","2017-01-27",31.7647,34.5084
"Jaydia smithi","2014-03-19",31.992,34.668
"Jaydia smithi","2016-03-19",31.992,34.668
"Jaydia smithi","2015-04-28",31.7647,34.5084
"Jaydia smithi","2015-02-12",32.0527,34.6919
"Jaydia smithi","2015-08-28",32.0527,34.6919
"Jaydia smithi","2018-09-05",32.0527,34.6919
"Jaydia smithi","2015-10-19",32.1112,34.6547
"Jaydia smithi","2017-10-19",32.1112,34.6547
"Jaydia smithi","2016-03-27",31.965,34.6946
"Jaydia smithi","2019-03-24",31.965,34.6946
"Jaydia smithi","2011-09-01",36.73,35.821
"Jaydia smithi","2015-12-19",32.2192,34.6946
"Jaydia smithi","2014-02-21",31.992,34.5802
"Jaydia smithi","2018-05-14",32.1112,34.7185
"Jaydia smithi","2015-01-29",32.2462,34.676
"Jaydia smithi","2008-04-01",31.843,34.532
"Jaydia smithi","2017-01-01",31.25,29.87
"Jaydia smithi","2015-10-18",31.8705,34.5323
"Jaydia smithi","2008-04-01",31.848,34.545
"Jaydia smithi","2014-11-30",32.3182,34.7052
"Jaydia smithi","2018-06-07",36.2882,28.1832
"Jaydia smithi","2015-06-14",32.289,34.785
"Jaydia smithi","2017-08-15",32.289,34.785
"Jaydia smithi","2018-01-28",31.7647,34.5084
"Jaydia smithi","2015-08-15",32.289,34.785
"Jaydia smithi","2015-10-24",37.6929,26.963
"Jaydia smithi","2020-10-29",32.1337,34.7345
"Jaydia smithi","2014-12-03",32.1337,34.7345
"Jaydia smithi","2017-01-28",31.92,34.6733
"Jaydia smithi","2014-04-28",31.7197,34.4765
"Jaydia smithi","2015-10-31",32.1382,34.6627
"Jaydia smithi","2010-04-01",36.817,30.905
"Jaydia smithi","2018-11-26",32.2192,34.7611
"Jaydia smithi","2017-10-30",32.2192,34.7611
"Jaydia smithi","2014-12-18",32.2192,34.7611
"Jaydia smithi","2015-01-13",31.9762,34.5642
"Jaydia smithi","2015-01-12",31.9762,34.5642
"Jaydia smithi","2015-05-03",31.8885,34.3967
"Jaydia smithi","2014-10-10",32.0055,34.6733
"Jaydia smithi","2013-08-01",31.677,31.682
"Jaydia smithi","2019-10-31",32.2462,34.777
"Jaydia smithi","2017-02-22",32.2462,34.777
"Jaydia smithi","2016-03-24",32.2462,34.777
"Jaydia smithi","2019-06-17",32.1112,34.7185
"Jaydia smithi","2019-09-25",32.1112,34.7185
"Jaydia smithi","2015-03-23",32.1607,34.668
"Jaydia smithi","2015-04-22",31.7647,34.5882
"Jaydia smithi","2019-12-18",32.1877,34.7478
"Jaydia smithi","2019-01-14",31.9492,34.6866
"Jaydia smithi","2019-08-15",32.289,34.785
"Jaydia smithi","2008-05-01",36.6059,36.1527
"Jaydia smithi","2011-09-01",36.124,35.889
"Jaydia smithi","2015-10-24",31.992,34.668
"Jaydia smithi","2018-10-29",32.1337,34.7345
"Jaydia smithi","2019-12-03",32.1337,34.7345
"Jaydia smithi","2016-06-19",31.992,34.668
"Jaydia smithi","2015-12-19",32.1337,34.7345
"Jaydia smithi","2017-03-19",31.992,34.668
